te work giveme chests,Positive,0.5,0.6
Candy Crush Soda Saga,Can get help please 1969 onit days please yall worry bursting ball helping helping play game get mys,Negative,-0.4,0.4
Candy Crush Soda Saga,Candy crush soda addictive fun play. I wish would give us enough time power ups run lived. It sodalicious,Positive,0.09999999999999999,0.5333333333333333
Candy Crush Soda Saga,A wonderful distraction game helped tremendously get thru sadness & depression I lost husband 52 years marriage. It & still helping & I enjoy playing King saga games.,Positive,0.33333333333333337,0.725
Candy Crush Soda Saga,Liked game I'm level 147 able pass 3 DAYS!!! SO RIDICULOUS!!! I WILL NOT SPEND MONEY TO PLAY A SIMPLE GAME!!! THIS IS NOT PLAYSTATION OR XBOX!! YALL TRIPPIN!!! This makes ZERO sense!!,Negative,-0.0790798611111111,0.5970238095238095
Candy Crush Soda Saga,"It's fun play need rest mind. But luck runs out, becomes boring dull.",Negative,-0.33055555555555555,0.5666666666666667
Candy Crush Soda Saga,I found key stuck hard level. Play desktop computer totally different.,Negative,-0.09722222222222222,0.7138888888888889
Candy Crush Soda Saga,"This review, minor issue... keeps starting levels I already completed. I tried reinstall, still thing.???",Negative,-0.025,0.15000000000000002
Candy Crush Soda Saga,"Really ? We pay gold bars already EARNED hours gameplay? Trash reward model, respect users time give extras already worked for. What scam.",Positive,0.2,0.2
Candy Crush Soda Saga,"Worst game ever This game tricks using ""recommended"" moves lose. Also wait 30 MINUTES ONE LIFE pay bunch gold game garbage",Negative,-0.5499999999999999,0.5499999999999999
Candy Crush Soda Saga,nan,nan,nan,nan
Candy Crush Soda Saga,Level no. 2002. Who maked game ? If I get chewing lovely. actually English bad. please..... I 1000 stars give him.,Negative,-0.14999999999999997,0.4541666666666666
Candy Crush Soda Saga,I love game addicting. My problem I lost daily bonus I switched phones. Was past 500 please give back...,Negative,-0.030000000000000006,0.25
Candy Crush Soda Saga,Wants bye gold far hard level 90 disappointed totally. Be good game fare,Negative,-0.07361111111111113,0.5652777777777778
Candy Crush Soda Saga,Can fun frustrating totally rigged. Most time left moves progress. I feel hard. I like boosters given automatically.,Positive,0.018055555555555547,0.48194444444444445
Candy Crush Soda Saga,I'm dissatisfied. I bought 9.99 pack receive 50 gold bar. I feel like stealing.,Neutral,0.0,0.0
Candy Crush Soda Saga,nan,nan,nan,nan
Candy Crush Soda Saga,"There directions play. They tell goal level. Although levels take 1 try, far allow moves needed. Too bad there's way bank unused moves.",Negative,-0.29999999999999993,0.8333333333333333
Candy Crush Soda Saga,"It's good level 700. It harder play taking nearly week time complete level,getting irritated uninstalled it,plz try improve well play little bit easy.",Positive,0.17430555555555557,0.45555555555555555
Candy Crush Soda Saga,"It great game, since new update load up. So good people love games, also buy lives ect cause crashes time crash lose lives.",Positive,0.3472727272727273,0.5609090909090909
Candy Crush Soda Saga,"I love game, I hate, hate, hate move hints! There really way turn really spoil game.",Negative,-0.31249999999999994,0.5625
Candy Crush Soda Saga,"Most recent update starting Level 1271. I'm actually Level 1722 waste 5 minutes getting I need be. I've tried uninstalling reinstalling - thing. Very frustrating. Updated state, still issues reading reviews, I'm one.",Negative,-0.036666666666666674,0.325
Candy Crush Soda Saga,What hell hoing on..now candy took time load game..everytime took around 5 minute ..recently update..plus time get in..what happen..keep simple like b4..easy fast..love game much now..make fedup..please fix it..,Negative,-0.06666666666666667,0.319047619047619
Candy Crush Soda Saga,It happened tokens disappeared! I thought I skipped day not. I start day 1 tokens. I uninstall game.,Negative,-0.4,0.4
Candy Crush Soda Saga,nan,nan,nan,nan
Candy Crush Soda Saga,Hey idk guys read people say games. But I idea. You guys add undo button. What I mean like sometimes I make move I notice I could made color bomb something good. Then late know. And make fair get per level. So let's say I undo button lose round. Then I gotta wait next level undo button again. Just thought.,Positive,0.09791666666666665,0.53125
Candy Crush Soda Saga,Love game. Hate open current level. Web recognise mobile elements either. :(,Negative,-0.2416666666666667,0.6333333333333333
Candy Crush Soda Saga,"After latest update, dropped 200 levels allow load levels. Latest update ruined",Positive,0.5,0.9
Candy Crush Soda Saga,"Game freezes many times, back sometimes start level over, getting really annoying",Negative,-0.17500000000000002,0.45
Candy Crush Soda Saga,"Unable get free power passed level. Always start level 800 need scroll right, updated also improvement, uninstalled reinstalled back lost power kept, disappointed!!",Negative,-0.16285714285714287,0.5171428571428571
Candy Crush Soda Saga,"Stuck CANDY CRUSH SODA! A mellow crushing way pass time, wait line,board class, sassafras need I say more?",Positive,0.45,0.7
Candy Crush Soda Saga,"You call game? It's like spoon feeding, suggestions never stop, told time. Sooo annoying!",Negative,-0.7,0.65
Candy Crush Soda Saga,"Game addictive, start can't put down. But I'm stuck bed weeks I like it... thanks",Negative,-0.08888888888888889,0.44722222222222224
Candy Crush Soda Saga,"Okay, great game. But skip finish clearing level ? I bored animation. Tq",Positive,0.1,0.6625
Candy Crush Soda Saga,nan,nan,nan,nan
Candy Crush Soda Saga,This game ruined. The levels difficult pass without boosters ridiculous amounts ads pop annoying.,Negative,-0.5083333333333333,0.825
Candy Crush Soda Saga,Its lot fun get point cant beat levels without buying stuff. Then fun anymore...,Positive,0.3,0.2
Candy Crush Soda Saga,This like game becomes waste time get stuck finally win. What I BY seventh try I win I delete game phone!,Positive,0.1,0.32
Candy Crush Soda Saga,Super addictive. I tried kill time I knew I level 80.,Positive,0.16666666666666666,0.7833333333333333
Candy Crush Soda Saga,I would love give 5 stars. But keeps crashing often can't connect facebook. Don't know,Positive,0.5,0.6
Candy Crush Soda Saga,There's glitch level 2318 - keeps saying there's choc left isn't! I wasted 20 gold bars! Not happy.,Negative,-0.21666666666666667,0.3333333333333333
Candy Crush Soda Saga,nothing much say great game indeed.. good job developers..i hope encentives income..joke ahahahaha,Positive,0.32499999999999996,0.48750000000000004
Candy Crush Soda Saga,I fun playing game. A stress reliever game. There's lot challenges.Thank,Negative,-0.16666666666666666,0.3333333333333333
Candy Crush Soda Saga,Every time I open game bring previous level. It takes minutes get current level I need scroll manually. It's directly current level. I've emailed several times unfortunately answer helping team reply all. Such bad effort!,Negative,-0.2157407407407407,0.44814814814814813
Candy Crush Soda Saga,It's okk play game I like levels difficult everything costly.,Negative,-0.45,0.7
Candy Crush Soda Saga,"Candy crush soda addictive. When I start playing, hard stop!",Negative,-0.18229166666666669,0.7208333333333333
Candy Crush Soda Saga,Happy recently longer get boosters I earnt passing levels endlessly scroll right level continue..if dont fix soon yr going lose lot customers...but I dont think take notice us customers think never respond,Positive,0.24017857142857144,0.6339285714285714
Candy Crush Soda Saga,The sound keeps going game keeps getting stuck move I moved piece. Please fix it.,Neutral,0.0,0.4
Candy Crush Soda Saga,I've play game 5 yrs awesome challenging every game different sometimes hard I love kings games tried actually interesting see new ones gonna pop lol,Positive,0.23446969696969697,0.619621212121212
Candy Crush Soda Saga,nan,nan,nan,nan
Candy Crush Soda Saga,Good play annoying many ways... irritate mind ya would buy boosts...,Positive,0.1333333333333333,0.6666666666666666
Candy Crush Soda Saga,Explain win bonuses. Also unlimited lives would nice. Hate wait...,Positive,0.19999999999999996,0.7666666666666666
Candy Crush Soda Saga,nan,nan,nan,nan
Candy Crush Soda Saga,I problems freezes finish I can't worked I first loaded . Less week playing nothing I guess I'll delete played years ago acted bother,Positive,0.04166666666666667,0.19999999999999998
Candy Crush Soda Saga,I like game stuck level 14 think idea lifes nice,Positive,0.09999999999999998,0.7
Candy Day,nan,nan,nan,nan
Candy Day,Really enjoying,Positive,0.5,0.6
Candy Day,Just started playing,Neutral,0.0,0.0
Candy Day,I love game,Positive,0.04999999999999999,0.5
Candy Day,It enjoyable game play ages.,Positive,0.04999999999999999,0.5
Candy Day,Fun easy game pass time,Positive,0.11111111111111112,0.47777777777777786
Candy Day,It's addictive calming,Neutral,0.0,0.9
Candy Day,I love game,Positive,0.04999999999999999,0.5
Candy Day,My kids loved,Positive,0.7,0.8
Candy Day,Pretty cool game,Positive,0.06666666666666665,0.6833333333333332
Candy Day,Good game love,Positive,0.26666666666666666,0.5333333333333333
Candy Day,Ok,Positive,0.5,0.5
Candy Day,goo,Neutral,0.0,0.0
Candy Day,Lots fun,Positive,0.3,0.2
Candy Day,I enjoy,Positive,0.4,0.5
Candy Day,Very entertaining,Positive,0.65,0.9099999999999999
Candy Day,Love playing,Positive,0.5,0.6
Candy Day,Awesome,Positive,1.0,1.0
Candy Day,Love,Positive,0.5,0.6
Candy Day,"So far good! I recently installed game fast, fun, boring. I'm anxious see higher levels hold, challenges overcome. Try it, give chance!",Positive,0.015277777777777772,0.6166666666666667
Candy Day,"The sound effects really childlike. I idea point is, understand what.",Positive,0.30000000000000004,0.30000000000000004
Candy Day,Like game levels fast u win almost takes min load next level..i just started playing hope starts getting harder!!! Will see,Positive,0.08093750000000002,0.27999999999999997
Candy Day,love game bt post 2017,Positive,0.04999999999999999,0.5
Candy Day,"Enjoyable, fun play!!",Positive,0.484375,0.4
Candy Day,Nothing think about. My Calgon.,Neutral,0.0,0.0
Candy Day,nan,nan,nan,nan
Candy Day,Not bad game great game play u want worse sometime,Negative,-0.010000000000000009,0.5633333333333334
Candy Day,This game hilarious! Love it!,Positive,0.2833333333333333,0.6666666666666666
Candy Day,It's entertaining refreshing.,Positive,0.5,0.85
Candy Day,Highly addicted game!!,Negative,-0.5125,0.5
Candy Day,I think good game need Be ratted better games,Positive,0.26666666666666666,0.5
Candy Day,Yes I like game,Negative,-0.4,0.4
Candy Day,shifty game level 250 working stop cheating,Negative,-0.4,0.4
Candy Day,It's challenge games. I like it.,Neutral,0.0,0.0
Candy Day,Lots fun easy play cute graphics.,Positive,0.41111111111111115,0.6777777777777777
Candy Day,"Looks like childs play, much more! really lot fun!",Positive,0.39999999999999997,0.3
Candy Day,There's enough directions play game.,Negative,-0.2,0.45
Candy Day,Ok get hang,Positive,0.5,0.5
Candy Day,I like game much,Negative,-0.1,0.30000000000000004
Candy Day,"Should lives, 5.",Neutral,0.0,0.0
Candy Pop Story,"Takes mind worries. A fun game. Although, getting quite annoying adds covering game can't complete game even start play game. This needs fixed.",Negative,-0.2375,0.4125
Candy Pop Story,"Wwwaaayyy tttoooooo mmmaaannnyyy aaadddsss!!! The game fun, even though way win screens. Ads truly ridiculous, end soon.",Positive,0.09166666666666666,0.5
Candy Pop Story,It's fun game comparing candy related games play before. Sometimes find difficult comes controls.,Negative,-0.15000000000000002,0.5
Candy Pop Story,"I love game, I understand need ads, ads game, FAR long, popped up, cannot get rid of. They make I cannot play, blocking screen",Negative,-0.05000000000000001,0.5599999999999999
Candy Pop Story,All ok moment. After rating coming level I know.,Positive,0.5,0.5
Candy Pop Story,Way many ads block bottom game...so uninstalled,Positive,0.5,0.5
Candy Pop Story,"Great game, wish could turn hints want",Positive,0.2,0.575
Candy Pop Story,I'll night playing addicted,Negative,-0.4,0.6
Candy Pop Story,Takes mind worries.and make forget sadness I really love game,Positive,0.04999999999999999,0.5
Candy Pop Story,Colorful graphics. I play grandson. He turn 4 Nov. We lots fun.,Positive,0.3,0.30000000000000004
Candy Pop Story,Passes time goof distraction waiting appointments,Neutral,0.0,0.0
Candy Pop Story,Ads annoying game cheats suck,Negative,-0.6000000000000001,0.65
Candy Pop Story,I love game stop playing keep good work hope make games like candy pices,Positive,0.26666666666666666,0.5333333333333333
Candy Pop Story,You play sometimes want keep going.,Neutral,0.0,0.0
Candy Pop Story,Might phone game slow open hard close of.,Negative,-0.24791666666666667,0.4604166666666667
Candy Pop Story,"Wayyyyyyyyyyyyyyy many 30 second ads. Come now, really ppl? Deleting ...",Positive,0.2333333333333333,0.2333333333333333
Candy Pop Story,Another fun exciting game play. I'm Addicted Challenging.,Positive,0.059999999999999984,0.6
Candy Pop Story,"Good game kids. Very controlled motions, thought involved. Good graphics, fast pace.",Positive,0.27999999999999997,0.5
Candy Pop Story,Easy play beginning good color graphics.,Positive,0.5666666666666667,0.7166666666666668
Candy Pop Story,Very addictive & passes time quickly,Positive,0.16666666666666666,0.75
Candy Pop Story,The moves provided achieving targets fall short. If moves less high targets complexity reduced.,Negative,-0.002222222222222218,0.30222222222222217
Candy Pop Story,Would like better I competition.,Positive,0.5,0.5
Candy Pop Story,Nothing it. Boring. No exanations challenges,Negative,-1.0,1.0
Candy Pop Story,It's great game pass time,Positive,0.2,0.575
Candy Pop Story,I love playing. Addictive yet relaxing.,Positive,0.25,0.75
Candy Pop Story,Esy bat fake sounds,Negative,-0.5,1.0
Candy Pop Story,"I see fixed overly complicated, hard, excellent brain worker, thanks, well.",Positive,0.10166666666666666,0.5883333333333334
Candy Pop Story,Does play phone,Neutral,0.0,0.0
Candy Pop Story,I feel like slow,Negative,-0.30000000000000004,0.39999999999999997
Candy Pop Story,I really enjoy it! It make day better I play y'all could cut ads*,Positive,0.5,0.5
Candy Pop Story,Too many ads covering game screen,Positive,0.04999999999999999,0.45
Candy Pop Story,Just started I like,Neutral,0.0,0.0
Candy Pop Story,"I started playing game far I love it!!! The music cute, too!!! Thank You ALL adds!!!",Positive,0.419140625,0.75
Candy Pop Story,It's time hat like,Neutral,0.0,0.0
Candy Pop Story,Great game boring day,Negative,-0.19999999999999998,0.7166666666666667
Candy Pop Story,It's lot fun adoptive,Positive,0.3,0.2
Candy Pop Story,Lots fun free. It works well Google Pixel XL,Positive,0.35,0.5
Candy Pop Story,Love playing. Addicted.to.it,Positive,0.5,0.6
Candy Pop Story,This game cool play,Negative,-0.025000000000000022,0.525
Candy Pop Story,I can't leave game alone!!!!,Negative,-0.9765625,0.4
Candy Smash,"Firstly, game slow loading freezes quite often. Secondly, know cheap rip games makers can't spell ""pause"" properly.(spell check goes long way guys)",Negative,-0.07,0.38
Candy Smash,I like game alot. But I think cheats ready let's win ready well .,Positive,0.2,0.45
Candy Smash,More challenge trying figure game ad.... Uninstalled that.... Nice try trick downloading something I want.... Loser's!!!,Positive,0.3666666666666667,0.6333333333333333
Candy Smash,They made impossible win them!,Positive,0.16666666666666669,0.7
Candy Smash,This game much fun I hard time putting down.,Negative,-0.13680555555555557,0.3576388888888889
Candy Smash,Very boring compete,Negative,-1.0,1.0
Candy Smash,"Sorry liked game, far many adverts, hope read reviews, even care, uninstalled",Positive,0.059999999999999984,0.74
Candy Smash,Ok Just many ads,Positive,0.5,0.5
Candy Smash,"Wonderful game, can't stop playing, extremely challenging, bonus great gift.",Positive,0.47500000000000003,0.7875
Candy Smash,This game much fun,Negative,-0.05000000000000002,0.30000000000000004
Candy Smash,I inlove,Neutral,0.0,0.0
Candy Smash,Its ok pass time by.,Positive,0.5,0.5
Candy Smash,It's childish,Negative,-0.2,0.8
Candy Smash,Don't put timer it.,Neutral,0.0,0.0
Candy Smash,It interesting game .... makes want put :-),Positive,0.19999999999999998,0.6333333333333333
Candy Smash,Candy smash good learning work tab,Positive,0.7,0.6000000000000001
Candy Smash,It's fun big challenge though,Positive,0.15,0.15000000000000002
Candy Smash,Really fun I love love colors power ups,Positive,0.43333333333333335,0.4666666666666666
Candy Smash,Another Great Match 3 Game!,Positive,0.15000000000000002,0.575
Candy Smash,Like colors,Neutral,0.0,0.0
Candy Smash,Team game,Negative,-0.4,0.4
Candy Smash,"Big no-no game, sorry",Negative,-0.3,0.5
Candy Smash,I'm enjoying playing game,Positive,0.04999999999999999,0.5
Candy Smash,So far good.,Positive,0.39999999999999997,0.8
Candy Smash,Nice game car rides,Positive,0.09999999999999998,0.7
Candy Smash,So far good,Positive,0.39999999999999997,0.8
Candy Smash,good game,Positive,0.14999999999999997,0.5
Candy Smash,It's fun addicting,Positive,0.3,0.2
Candy Smash,It's pretty fun.,Positive,0.275,0.6
Candy Smash,Challenging exciting!,Positive,0.4375,0.9
Candy Smash,Nice game relax,Positive,0.09999999999999998,0.7
Candy Smash,Fun game play,Negative,-0.05000000000000002,0.30000000000000004
Candy Smash,Fine full timepass,Positive,0.3833333333333333,0.525
Candy Smash,Good far,Positive,0.39999999999999997,0.8
Candy Smash,Very interesting game,Positive,0.125,0.525
Candy Smash,Very interesting enjoying,Positive,0.575,0.625
Candy Smash,hajs,Neutral,0.0,0.0
Candy Smash,Ok,Positive,0.5,0.5
Candy Smash,Wow,Positive,0.1,1.0
Candy Smash,Fun,Positive,0.3,0.2
"Candy selfie - photo editor, live filter camera",Best ever Camera,Positive,1.0,0.3
"Candy selfie - photo editor, live filter camera",Very very beautiful.,Positive,1.0,1.0
"Candy selfie - photo editor, live filter camera",Niraj all,Neutral,0.0,0.0
"Candy selfie - photo editor, live filter camera",I using samsung A6 mobile. In phn front flash working. Please sort problem.,Neutral,0.0,0.0
"Candy selfie - photo editor, live filter camera",nan,nan,nan,nan
"Candy selfie - photo editor, live filter camera",Yeh !!!!! Nyc camera,Neutral,0.0,0.0
"Candy selfie - photo editor, live filter camera",nan,nan,nan,nan
"Candy selfie - photo editor, live filter camera",Your,Neutral,0.0,0.0
"Candy selfie - photo editor, live filter camera",I tots love great,Positive,0.65,0.675
"Candy selfie - photo editor, live filter camera",OK ok,Positive,0.5,0.5
"Candy selfie - photo editor, live filter camera",Its kool,Neutral,0.0,0.0
"Candy selfie - photo editor, live filter camera",Good,Positive,0.7,0.6000000000000001
"Candy selfie - photo editor, live filter camera",nan,nan,nan,nan
"Candy selfie - photo editor, live filter camera",Cool,Positive,0.35,0.65
"Candy selfie - photo editor, live filter camera",Nice,Positive,0.6,1.0
"Candy selfie - photo editor, live filter camera",nan,nan,nan,nan
"Candy selfie - photo editor, live filter camera","Hard and allah the program Dehlowo Ouyeiyeeyeey in every need Halo and Mfish any need and pure honey and God I love to tell every girl to download the program is the best program of any program,",Positive,0.35565476190476186,0.48541666666666666
"Candy selfie - photo editor, live filter camera",I like old update new version sucks,Negative,-0.02121212121212121,0.3181818181818182
"Candy selfie - photo editor, live filter camera",In hellful clips,Neutral,0.0,0.0
"Candy selfie - photo editor, live filter camera",Add magic effects decorate photos,Positive,0.5,1.0
"Candy selfie - photo editor, live filter camera",Best editing photo luv sticker,Positive,1.0,0.3
"Candy selfie - photo editor, live filter camera",It edit photo clearly .,Positive,0.10000000000000002,0.3833333333333333
"Candy selfie - photo editor, live filter camera",Evil,Negative,-1.0,1.0
"Candy selfie - photo editor, live filter camera",Mohamed Mohamed,Neutral,0.0,0.0
"Candy selfie - photo editor, live filter camera",Malindu,Neutral,0.0,0.0
"Candy selfie - photo editor, live filter camera",nan,nan,nan,nan
"Candy selfie - photo editor, live filter camera",Surb u r looking best selfie app superb,Positive,1.0,0.65
"Candy selfie - photo editor, live filter camera",nan,nan,nan,nan
"Candy selfie - photo editor, live filter camera",Super,Positive,0.3333333333333333,0.6666666666666666
"Candy selfie - photo editor, live filter camera",Good,Positive,0.7,0.6000000000000001
"Candy selfie - photo editor, live filter camera",Superb nice,Positive,0.8,1.0
"Candy selfie - photo editor, live filter camera",Wonderful,Positive,1.0,1.0
"Candy selfie - photo editor, live filter camera",Oooo,Neutral,0.0,0.0
"Candy selfie - photo editor, live filter camera",Great,Positive,0.8,0.75
"Candy selfie - photo editor, live filter camera",Great,Positive,0.8,0.75
"Candy selfie - photo editor, live filter camera",Nice,Positive,0.6,1.0
"Candy selfie - photo editor, live filter camera",Love,Positive,0.5,0.6
"Candy selfie - photo editor, live filter camera",Krishna,Neutral,0.0,0.0
"Candy selfie - photo editor, live filter camera",new version wrist copy tags sweet selfie truly copy sweet selfie hate new version guys,Positive,0.034545454545454525,0.6218181818181818
"Candy selfie - photo editor, live filter camera",nan,nan,nan,nan
"Canva: Poster, banner, card maker & graphic design","I love Canva, thank mobile desktop versions. I daily. Only issue I've come across Mobile reason elements moved slightly saved/shared. In words... preview document within editor design looks perfect, saved, two lines/elements shifted slightly left be. On desktop version, 5 star, although I experienced odd glitch lately. Still favourite app. Look forward font search tool update day.",Positive,0.18518518518518523,0.5018518518518519
"Canva: Poster, banner, card maker & graphic design","I purchased design I go share someone, im told I pay design again. Ive talked customer yet still cant give money back get design make business cards. Id give stars possible.",Neutral,0.0,0.5
"Canva: Poster, banner, card maker & graphic design",I making festival; birthday wishes; election campaign posters etc n great n easy. But I language Telugu Hindi font style monotonous English fonts variety. This flaw may plz b fixed. Plz add You Tube channel / banner art templates.,Positive,0.33333333333333337,0.44583333333333336
"Canva: Poster, banner, card maker & graphic design",It can't even save stupid image without freaking out. It re-download image time. Ridiculous. Took 10 minutes save stupid little image. Trash,Negative,-0.5302083333333333,0.875
"Canva: Poster, banner, card maker & graphic design",Don't sync phone PC : Don't show images. Take 1000 years export I got least 2 pages send error. Make Canva great I'm annoyed bugs. Can also add possibility page instead ? Would nice.,Positive,0.175,0.7375
"Canva: Poster, banner, card maker & graphic design","I enjoying editing process I export it, says there's problem. So I gonna design? And I also saved drafts I edit again, already disarranged. Seriously?!",Positive,0.041666666666666685,0.6333333333333333
"Canva: Poster, banner, card maker & graphic design","Awesome additional features placing pages. But slight bug sharing whatsapp instance, text becomes jumbled result unusable. If part gets fixed would great!!",Positive,0.48333333333333334,0.5291666666666667
"Canva: Poster, banner, card maker & graphic design",nan,nan,nan,nan
"Canva: Poster, banner, card maker & graphic design",Some images disappears opening file. They visible thumbnail disappears soon file loaded. Not lot settings work phone. I preview time time,Neutral,0.0,0.0
"Canva: Poster, banner, card maker & graphic design","I LOVE THIS APP. I also website. I've used manner things, cards, social media posts, topic headings bulletin boards, etc.",Positive,0.26666666666666666,0.3333333333333333
"Canva: Poster, banner, card maker & graphic design",Love working it. Only drawback I like credit card kept file. We hacked get new.,Positive,0.21212121212121213,0.6848484848484849
"Canva: Poster, banner, card maker & graphic design",A versatile many templates options create own. No issues ads pop ups. Simple easy,Positive,0.38333333333333336,0.6726190476190477
"Canva: Poster, banner, card maker & graphic design","To honest there's nothing wrong flexible ways editing creating personal ""art"" thing I wish developers add ability import images users phone would make creating backgrounds even easier specific person wants. All said I really like hope fall add spamming.",Positive,0.08333333333333333,0.4208333333333334
"Canva: Poster, banner, card maker & graphic design","Im using Canva small business. Design everything using Canva people thought using professional software/app. However, would better could improvise device version. Overall, best yet far. Easy, ads pop up, varieties fonts, graphics, photos etc. I love it.",Positive,0.2979166666666667,0.4666666666666667
"Canva: Poster, banner, card maker & graphic design","Could please make 1 time purchase borders/shapes bought, I keep spend money project, different days thing again.",Neutral,0.0,0.6
"Canva: Poster, banner, card maker & graphic design",So far I've heard bad experience using app. It's easy fun,Positive,0.03333333333333337,0.675
"Canva: Poster, banner, card maker & graphic design","I know happen suddenly message pops ""SOMETHING WENT WRONG WE COULD NOT EXPORT YOUR DESIGN THIS TIME "" last 2 days,my internet speed also good problem",Positive,0.04999999999999999,0.5166666666666666
"Canva: Poster, banner, card maker & graphic design","I love making customized posters, cards brochures. My friends love see names pictures, work looks professional. Thank Canva.",Positive,0.3666666666666667,0.43333333333333335
"Canva: Poster, banner, card maker & graphic design",My file corrupted delivered. I wrote tech support told contact Google play refund. I ask refund I asked art delivered correctly. Avoid! Their tech support joke.,Neutral,0.0,0.0
"Canva: Poster, banner, card maker & graphic design","Can't rename design even updating it. Also uploaded images becomes unclickable able resize, reposition, even delete them. Frustrating.",Positive,0.04999999999999999,0.7625
"Canva: Poster, banner, card maker & graphic design",I love powerful app. But problems Hindi font. Please Dear Canva Solve now.,Positive,0.4,0.8
"Canva: Poster, banner, card maker & graphic design",Developers please set sections subcategories... E.g. first wedding announcement thn deth announcement. Thn please section announcement put typs Announcement head.... becoming long explore.,Positive,0.21666666666666665,0.5277777777777778
"Canva: Poster, banner, card maker & graphic design",Canva great app! It saved money. I need pay graphic design services!,Positive,0.5,0.575
"Canva: Poster, banner, card maker & graphic design","Nice app, please make easy add image editing. It shows complete gallery folder even full screen. So bit hard find images. Thanks",Positive,0.23194444444444443,0.5875
"Canva: Poster, banner, card maker & graphic design","Output images low quality, pls fix it... Great ultimate app,.",Positive,0.26666666666666666,0.6833333333333332
"Canva: Poster, banner, card maker & graphic design","It's great app! Tho I faced difficulties, otherwise super cool!",Positive,0.5902777777777778,0.6888888888888888
"Canva: Poster, banner, card maker & graphic design",Very cool easy use.Just started using I'll hold back star...for now.,Positive,0.2961111111111111,0.5594444444444445
"Canva: Poster, banner, card maker & graphic design",Useful. But seems incorrect line spacing exporting file.,Positive,0.3,0.0
"Canva: Poster, banner, card maker & graphic design",Iam unable save device..It says something went wrong,Negative,-0.5,0.7
"Canva: Poster, banner, card maker & graphic design",thats logo nice print im gone rm5.99 stupid app!,Negative,-0.19999999999999996,1.0
"Canva: Poster, banner, card maker & graphic design","Its really nice. But, mobile version dont functions. Still using it.",Positive,0.6,1.0
"Canva: Poster, banner, card maker & graphic design",Excellent type template. Easy variety graphic options. My online issue printing...I gloss photo paper get clean look regular paper.,Positive,0.36,0.6020512820512821
"Canva: Poster, banner, card maker & graphic design",I love app. This first time downloaded worth make brochure's anywhere even posters. Thank much useful,Positive,0.3375,0.25833333333333336
"Canva: Poster, banner, card maker & graphic design","Exactly I looking create beautiful flyers, posters, event invitations. Free paid options great. It's easy create professional material minutes.",Positive,0.47222222222222227,0.6222222222222222
"Canva: Poster, banner, card maker & graphic design",can't share design i've pressed button tons time,Neutral,0.0,0.0
"Canva: Poster, banner, card maker & graphic design","I've using canva PC long absolutely love it! Now available app, much easier quicker make social media post!",Positive,0.24333333333333335,0.3333333333333333
"Canva: Poster, banner, card maker & graphic design","Have using desktop mobile versions. Love both! The mobile version slightly less features, expected. Easy quivk purchase designs!",Positive,0.22500000000000003,0.475
"Canva: Poster, banner, card maker & graphic design",I'm starting fall love app!,Positive,0.3125,0.35
"Canva: Poster, banner, card maker & graphic design",nan,nan,nan,nan
"Canva: Poster, banner, card maker & graphic design",Amazing ideas write great things help .... Just loved it.. words describe,Positive,0.7000000000000001,0.8166666666666668
Canvas Student,"Great app, really bad discussion navigation. No way collapse replies see unread replies like website. Makes discussion section irritating lot replies.",Negative,-0.049999999999999954,0.6541666666666666
Canvas Student,Great way keep track courses canvas brings students. Creating helpful environment communicating professors alongside students like meet exchange information better assisting peers class gain grades/achieving careful forget daily assignments!,Positive,0.3,0.5625
Canvas Student,There instances refuses load material loaded. There times forums loaded first posts loaded keep repeating over. I can't remove groups over.,Positive,0.25,0.3333333333333333
Canvas Student,"There bugs. When I try check replies within android, stall end. I cannot upload photos phone well, ends program too.",Neutral,0.0,0.0
Canvas Student,nan,nan,nan,nan
Canvas Student,nan,nan,nan,nan
Canvas Student,nan,nan,nan,nan
Canvas Student,nan,nan,nan,nan
Canvas Student,nan,nan,nan,nan
Canvas Student,nan,nan,nan,nan
Canvas Student,nan,nan,nan,nan
Canvas Student,nan,nan,nan,nan
Canvas Student,nan,nan,nan,nan
Canvas Student,nan,nan,nan,nan
Canvas Student,nan,nan,nan,nan
Canvas Student,nan,nan,nan,nan
Canvas Student,nan,nan,nan,nan
Canvas Student,nan,nan,nan,nan
Canvas Student,nan,nan,nan,nan
Canvas Student,nan,nan,nan,nan
Canvas Student,nan,nan,nan,nan
Canvas Student,nan,nan,nan,nan
Canvas Student,nan,nan,nan,nan
Canvas Student,nan,nan,nan,nan
Canvas Student,nan,nan,nan,nan
Canvas Student,nan,nan,nan,nan
Canvas Student,nan,nan,nan,nan
Canvas Student,nan,nan,nan,nan
Canvas Student,nan,nan,nan,nan
Canvas Student,nan,nan,nan,nan
Canvas Student,nan,nan,nan,nan
Canvas Student,nan,nan,nan,nan
Canvas Student,nan,nan,nan,nan
Canvas Student,nan,nan,nan,nan
Canvas Student,nan,nan,nan,nan
Canvas Student,nan,nan,nan,nan
Canvas Student,nan,nan,nan,nan
Canvas Student,nan,nan,nan,nan
Canvas Student,nan,nan,nan,nan
Canvas Student,nan,nan,nan,nan
Capital One® Mobile,nan,nan,nan,nan
Capital One® Mobile,nan,nan,nan,nan
Capital One® Mobile,nan,nan,nan,nan
Capital One® Mobile,nan,nan,nan,nan
Capital One® Mobile,nan,nan,nan,nan
Capital One® Mobile,nan,nan,nan,nan
